Abbreviation,City,Customer Name,Customer Segment,Order Date,Order Date (copy),Order ID,Order Priority,Product Category,Product Container,Product Name,Product Sub-Category,Region,Row ID,Ship Date,Ship Mode,State,State1,Zip Code,Column,Discount,Number of Records,Order Quantity,Product Base Margin,Profit,Row,Sales,Shipping Cost,Unit Price
PA,Hermitage,Steven Roelle,Small Business,19-Oct-14,19-Oct-14,37891,High,Office Supplies,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",Rubber Bands,East,5331,21-Oct-14,Express Air,Pennsylvania,Pennsylvania,16148,9,0.06,1,21,0.83,-9.09,3,44.08,0.7,1.98
NY,Franklin Square,Jasper Cacioppo,Home Office,19-Oct-14,19-Oct-14,18532,Not Specified,Office Supplies,Small Box,"Decoflex Hanging Personal Folder File, Blue",Storage & Organization,East,2567,21-Oct-14,Regular Air,New York,New York,11010,9.5,0.01,1,31,0.58,-131.59,2,507.58,10.68,15.42
PA,Wilkinsburg,Dennis Bolton,Small Business,19-Oct-14,19-Oct-14,11493,Critical,Office Supplies,Wrap Bag,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Pens & Art Supplies,East,1593,21-Oct-14,Regular Air,Pennsylvania,Pennsylvania,15221,9,0.01,1,16,0.4,38.03,3,111.9,1.22,6.47
PA,Hermitage,Steven Roelle,Small Business,19-Oct-14,19-Oct-14,37891,High,Office Supplies,Small Box,Xerox 21,Paper,East,5330,21-Oct-14,Regular Air,Pennsylvania,Pennsylvania,16148,9,0.04,1,24,0.37,-65.54,3,163.36,6.6,6.48
NY,Troy,Anne Pryor,Consumer,19-Oct-14,19-Oct-14,135,Not Specified,Technology,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Computer Peripherals,East,25,21-Oct-14,Regular Air,New York,New York,12180,9.5,0.09,1,25,0.64,-89.25,2,125.85,4.62,4.98
IN,Vincennes,Filia McAdams,Small Business,19-Oct-14,19-Oct-14,16320,Not Specified,Technology,Small Box,M3682,Telephones and Communication,Central,2269,21-Oct-14,Regular Air,Indiana,Indiana,47591,7,0,1,17,0.57,176.868,3,1856.9695,8.08,125.99
PA,Hermitage,Steven Roelle,Small Business,19-Oct-14,19-Oct-14,37891,High,Technology,Medium Box,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Telephones and Communication,East,5333,21-Oct-14,Regular Air,Pennsylvania,Pennsylvania,16148,9,0.03,1,33,0.57,1184.679,3,5154.009,13.99,179.99
CA,Torrance,Jeremy Pistek,Corporate,19-Oct-14,19-Oct-14,42148,Critical,Office Supplies,Wrap Bag,Unpadded Memo Slips,Paper,West,5940,22-Oct-14,Regular Air,California,California,90503,2,0.07,1,11,0.35,-10.64,5,45.31,2.97,3.98
ID,Boise,Pauline Webber,Consumer,19-Oct-14,19-Oct-14,57380,Low,Furniture,Jumbo Box,Bush Advantage Collection® Round Conference Table,Tables,West,8031,23-Oct-14,Delivery Truck,Idaho,Idaho,83704,2,0.05,1,3,0.64,-95.04,3,545.88,52.2,212.6
AL,Enterprise,Justin Deggeller,Corporate,20-Oct-14,20-Oct-14,52389,Critical,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,South,7353,20-Oct-14,Regular Air,Alabama,Alabama,36330,7.5,0.08,1,31,0.59,-57.16,6,655.33,8.99,21.38
ID,Idaho Falls,Shaun Chance,Corporate,20-Oct-14,20-Oct-14,41987,Not Specified,Furniture,Jumbo Box,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Tables,West,5918,21-Oct-14,Delivery Truck,Idaho,Idaho,83402,2,0.05,1,25,0.66,1760.11,3,6481.048,29.2,320.64
FL,Sarasota,Steven Cartwright,Home Office,20-Oct-14,20-Oct-14,55650,Low,Technology,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,South,7774,22-Oct-14,Regular Air,Florida,Florida,34239,8.5,0.1,1,41,0.75,-112.58,8,1258.97,5.5,32.98
CA,Yucaipa,Denny Ordway,Small Business,20-Oct-14,20-Oct-14,54215,High,Technology,Small Pack,"Memorex 80 Minute CD-R, 30/Pack",Computer Peripherals,West,7581,22-Oct-14,Regular Air,California,California,92399,2,0.04,1,14,0.46,53.44,5,321.21,1.99,22.98
MN,Mankato,Sally Matthias,Home Office,21-Oct-14,21-Oct-14,8773,Critical,Technology,Small Pack,Accessory36,Telephones and Communication,Central,1196,21-Oct-14,Regular Air,Minnesota,Minnesota,56001,4.5,0.09,1,5,0.83,-305.316,2,220.7875,5,55.99
OH,Garfield Heights,Sandra Flanagan,Corporate,21-Oct-14,21-Oct-14,4387,Critical,Furniture,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",Tables,East,627,22-Oct-14,Delivery Truck,Ohio,Ohio,44125,8,0.07,1,4,0.75,-388.5167,3,640.21,39.25,150.98
SD,Aberdeen,Paul MacIntyre,Corporate,21-Oct-14,21-Oct-14,53728,High,Office Supplies,Small Box,Avery Arch Ring Binders,Binders and Binder Accessories,Central,7523,22-Oct-14,Regular Air,South Dakota,South Dakota,57401,4,0.07,1,27,0.38,637.602,3,1502.66,1.49,58.1
IA,Ames,Julie Creighton,Corporate,21-Oct-14,21-Oct-14,35,Not Specified,Office Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,Pens & Art Supplies,Central,7,22-Oct-14,Regular Air,Iowa,Iowa,50010,5,0.03,1,30,0.52,60.72,3,288.56,2.25,9.11
IL,Peoria,Chad Cunningham,Small Business,21-Oct-14,21-Oct-14,20160,Low,Office Supplies,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Paper,Central,2796,23-Oct-14,Express Air,Illinois,Illinois,61604,6,0.08,1,42,0.38,174.89,3,435.24,1.79,10.31
IA,Ames,Julie Creighton,Corporate,21-Oct-14,21-Oct-14,35,Not Specified,Technology,Small Box,CF 688,Telephones and Communication,Central,8,23-Oct-14,Regular Air,Iowa,Iowa,50010,5,0.01,1,14,0.58,48.987,3,1892.848,8.99,155.99
WI,Milwaukee,Scot Coram,Corporate,22-Oct-14,22-Oct-14,11040,Not Specified,Office Supplies,Small Box,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Envelopes,Central,1532,22-Oct-14,Regular Air,Wisconsin,Wisconsin,53209,5.5,0.03,1,44,0.35,389.61,2,1102.28,6.71,23.99
TX,Weslaco,Gary Zandusky,Home Office,23-Oct-14,23-Oct-14,21893,Critical,Office Supplies,Small Box,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Envelopes,Central,3057,24-Oct-14,Express Air,Texas,Texas,78596,4,0.01,1,30,0.38,59.47,7,532.11,8.13,17.07
OH,Garfield Heights,Sandra Flanagan,Home Office,23-Oct-14,23-Oct-14,4512,Low,Furniture,Jumbo Box,Bevis Round Conference Table Top & Single Column Base,Tables,East,639,28-Oct-14,Delivery Truck,Ohio,Ohio,44125,8,0.06,1,43,0.64,-353.659878,3,6077.11,43.75,146.34
VT,Colchester,Sara Luxemburg,Small Business,24-Oct-14,24-Oct-14,33987,High,Furniture,Jumbo Drum,Office Star - Task Chair with Contemporary Loop Arms,Chairs & Chairmats,East,4785,25-Oct-14,Delivery Truck,Vermont,Vermont,05439,10,0.1,1,19,0.61,-189.55,1,1616.87,30,90.98
CA,El Dorado Hills,Sara Luxemburg,Small Business,24-Oct-14,24-Oct-14,33987,High,Technology,Small Box,StarTAC 7760,Telephones and Communication,West,4786,25-Oct-14,Regular Air,California,California,95630,2,0.07,1,27,0.59,270.603,5,1521.1345,3.99,65.99
NJ,Fair Lawn,Becky Martin,Home Office,24-Oct-14,24-Oct-14,47106,Medium,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,East,6619,26-Oct-14,Regular Air,New Jersey,New Jersey,07410,10,0.05,1,37,0.57,660.06,3,2192.63,3.99,59.98
ME,Westbrook,Becky Martin,Home Office,24-Oct-14,24-Oct-14,47106,Medium,Technology,Small Box,3285,Telephones and Communication,East,6620,26-Oct-14,Regular Air,Maine,Maine,04092,11.5,0.1,1,40,0.59,1489.959,0,6618.457,5.99,205.99
NY,North Tonawanda,Mitch Webber,Corporate,24-Oct-14,24-Oct-14,20384,Low,Furniture,Jumbo Box,Bush Advantage Collection® Round Conference Table,Tables,East,2822,28-Oct-14,Delivery Truck,New York,New York,14120,9.5,0.04,1,32,0.73,-513.79042,2,6902.51,110.2,212.6
NY,North Tonawanda,Mitch Webber,Corporate,24-Oct-14,24-Oct-14,20384,Low,Office Supplies,Small Box,Project Tote Personal File,Storage & Organization,East,2821,31-Oct-14,Regular Air,New York,New York,14120,9.5,0.08,1,30,0.56,-148.26,2,396.6,9.37,14.03
CA,Lakewood,Adam Hart,Corporate,25-Oct-14,25-Oct-14,39041,Critical,Furniture,Small Box,"6"" Cubicle Wall Clock, Black",Office Furnishings,West,5505,25-Oct-14,Express Air,California,California,90712,2,0,1,47,0.49,-158.58,5,418.03,7.96,8.09
ME,Bangor,Corey Catlett,Home Office,25-Oct-14,25-Oct-14,13472,Critical,Office Supplies,Small Box,Avery 506,Labels,East,1870,26-Oct-14,Regular Air,Maine,Maine,04401,11.5,0.09,1,26,0.39,42.89,0,106.03,0.5,4.13
MA,Clinton,Alyssa Tate,Small Business,25-Oct-14,25-Oct-14,52195,Not Specified,Office Supplies,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders and Binder Accessories,East,7322,26-Oct-14,Regular Air,Massachusetts,MA,01510,10.5,0.09,1,19,0.38,-2.829,2,267,7.17,14.45
NC,Laurinburg,Lindsay Castell,Small Business,25-Oct-14,25-Oct-14,26144,High,Office Supplies,Small Box,Avery 474,Labels,South,3650,26-Oct-14,Regular Air,North Carolina,North Carolina,28352,9,0.1,1,28,0.36,13.23,5,75.74,0.99,2.88
CA,Lakewood,Adam Hart,Corporate,25-Oct-14,25-Oct-14,39041,Critical,Furniture,Wrap Bag,Coloredge Poster Frame,Office Furnishings,West,5506,27-Oct-14,Regular Air,California,California,90712,2,0.06,1,23,0.46,36.32,5,336.86,5.3,14.2
FL,Kendall,Tracy Collins,Corporate,25-Oct-14,25-Oct-14,27717,Critical,Office Supplies,Small Box,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Labels,South,3881,28-Oct-14,Regular Air,Florida,Florida,33156,8.5,0.05,1,19,0.37,-93.67,8,75.19,7.5,3.75
IL,Glen Ellyn,Julia West,Consumer,26-Oct-14,26-Oct-14,58055,Critical,Furniture,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",Office Furnishings,Central,8124,28-Oct-14,Regular Air,Illinois,Illinois,60137,6,0,1,26,0.56,-56.45,3,208.6,5.21,7.38
TX,Texas City,Dan Lawera,Corporate,27-Oct-14,27-Oct-14,34082,Not Specified,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,Central,4794,28-Oct-14,Regular Air,Texas,Texas,77590,4,0.07,1,20,0.37,-10.2465,7,38.56,1.49,1.88
TX,Texarkana,Dan Lawera,Corporate,27-Oct-14,27-Oct-14,34082,Not Specified,Office Supplies,Small Box,Letter Size Cart,Storage & Organization,Central,4793,28-Oct-14,Regular Air,Texas,Texas,75503,4,0.1,1,19,0.56,350.62,7,2536.18,19.99,142.86
TN,Clarksville,Randy Ferguson,Corporate,27-Oct-14,27-Oct-14,57287,Not Specified,Technology,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",Computer Peripherals,South,8019,28-Oct-14,Regular Air,Tennessee,Tennessee,37042,7,0.03,1,11,0.42,56.1,5,472.12,1.99,40.97
CA,Modesto,Corey Lock,Home Office,27-Oct-14,27-Oct-14,53283,High,Technology,Medium Box,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Office Machines,West,7465,28-Oct-14,Regular Air,California,California,95351,2,0.04,1,2,0.39,-27.6747,5,25.07,5.76,9.49
TX,Carrollton,Erin Creighton,Corporate,27-Oct-14,27-Oct-14,17377,Low,Office Supplies,Wrap Bag,Prang Drawing Pencil Set,Pens & Art Supplies,Central,2396,29-Oct-14,Regular Air,Texas,Texas,75007,4,0.05,1,39,0.58,-4.86,7,110.38,1.2,2.78
TX,Texas City,Dan Lawera,Corporate,27-Oct-14,27-Oct-14,34082,Not Specified,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,Central,4795,29-Oct-14,Regular Air,Texas,Texas,77590,4,0.02,1,35,0.59,-34.59,7,764.32,8.99,21.38
MD,Reisterstown,Chad McGuire,Small Business,27-Oct-14,27-Oct-14,32001,Low,Technology,Medium Box,Polycom VoiceStation 100,Office Machines,East,4495,29-Oct-14,Regular Air,Maryland,Maryland,21136,8.5,0,1,11,0.39,794.2,4,3443.21,13.99,300.98
ID,Pocatello,Sung Pak,Small Business,27-Oct-14,27-Oct-14,31109,Low,Office Supplies,Small Box,GBC Wire Binding Strips,Binders and Binder Accessories,West,4368,31-Oct-14,Regular Air,Idaho,Idaho,83201,2,0.08,1,49,0.37,219.0365,3,1515,12.62,31.74
MD,Reisterstown,Chad McGuire,Small Business,27-Oct-14,27-Oct-14,32001,Low,Furniture,Small Pack,"Executive Impressions 14"" Contract Wall Clock",Office Furnishings,East,4494,01-Nov-14,Regular Air,Maryland,Maryland,21136,8.5,0.07,1,22,0.52,205.13,4,494.84,3.63,22.23
MN,Prior Lake,John Castell,Consumer,28-Oct-14,28-Oct-14,5092,Low,Furniture,Jumbo Box,"Bush Cubix Collection Bookcases, Fully Assembled",Bookcases,Central,714,28-Oct-14,Delivery Truck,Minnesota,Minnesota,55372,4.5,0.1,1,3,0.62,-337.92,2,709.04,64.66,220.98
MI,Kentwood,Ralph Kennedy,Corporate,28-Oct-14,28-Oct-14,22657,High,Office Supplies,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,Rubber Bands,Central,3157,29-Oct-14,Regular Air,Michigan,Michigan,49508,7.5,0.05,1,8,0.53,-7.73,2,32.92,2,3.95
MI,Kentwood,Ralph Kennedy,Corporate,28-Oct-14,28-Oct-14,22657,High,Technology,Small Box,Hayes Optima 56K V.90 Internal Voice Modem,Computer Peripherals,Central,3156,29-Oct-14,Express Air,Michigan,Michigan,49508,7.5,0,1,36,0.51,3392.88,2,9544.18,11.25,256.99
MO,Saint Peters,Christine Sundaresam,Small Business,28-Oct-14,28-Oct-14,48164,High,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,Central,6760,30-Oct-14,Regular Air,Missouri,MO,63376,5.5,0.07,1,33,0.56,12.31,4,94.39,0.7,2.88
MN,Prior Lake,John Castell,Consumer,28-Oct-14,28-Oct-14,5092,Low,Office Supplies,Small Box,Xerox 1892,Paper,Central,715,02-Nov-14,Regular Air,Minnesota,Minnesota,55372,4.5,0.06,1,25,0.36,220.91,2,978.77,13.26,38.76
VA,Springfield,Nora Price,Small Business,28-Oct-14,28-Oct-14,38628,Low,Technology,Small Pack,Accessory23,Telephones and Communication,South,5439,02-Nov-14,Regular Air,Virginia,Virginia,22153,8,0.06,1,23,0.36,251.262,5,667.998,1.25,35.99
FL,Ormond Beach,Valerie Dominguez,Corporate,29-Oct-14,29-Oct-14,19557,Low,Office Supplies,Small Box,"File Shuttle II and Handi-File, Black",Storage & Organization,South,2707,29-Oct-14,Regular Air,Florida,Florida,32174,8.5,0.05,1,9,0.6,15.56,8,312.25,5.1,33.89
WA,Marysville,Tony Sayre,Small Business,29-Oct-14,29-Oct-14,420,Not Specified,Office Supplies,Small Box,Xerox 190,Paper,West,72,29-Oct-14,Regular Air,Washington,Washington,98270,1.5,0.09,1,8,0.38,-20.69,2,43.29,4.86,4.98
MA,Fall River,Aaron Hawkins,Home Office,29-Oct-14,29-Oct-14,27559,High,Office Supplies,Small Box,Xerox 1933,Paper,East,3866,30-Oct-14,Regular Air,Massachusetts,MA,02724,10.5,0.05,1,38,0.38,79.34,2,465.9,4.86,12.28
WA,Marysville,Tony Sayre,Small Business,29-Oct-14,29-Oct-14,420,Not Specified,Office Supplies,Small Box,Xerox 1950,Paper,West,73,31-Oct-14,Regular Air,Washington,Washington,98270,1.5,0.03,1,6,0.36,-14.56,2,41.7,5.37,5.78
CA,Redding,Dave Kipp,Consumer,29-Oct-14,29-Oct-14,20898,Medium,Technology,Small Box,2190,Telephones and Communication,West,2894,31-Oct-14,Regular Air,California,California,96003,2,0.09,1,33,0.56,298.206,5,1756.593,5.63,65.99
FL,Ormond Beach,Valerie Dominguez,Corporate,29-Oct-14,29-Oct-14,19557,Low,Office Supplies,Wrap Bag,Staples Metal Binder Clips,Rubber Bands,South,2706,02-Nov-14,Regular Air,Florida,Florida,32174,8.5,0.08,1,26,0.39,13.99,8,66.6,0.8,2.62
WA,Everett,Ruben Dartt,Corporate,30-Oct-14,30-Oct-14,50726,Low,Office Supplies,Small Box,Avery 491,Labels,West,7110,30-Oct-14,Express Air,Washington,Washington,98208,1.5,0.07,1,21,0.39,36.01,2,98.88,0.99,4.13
UT,Roy,Craig Carroll,Corporate,30-Oct-14,30-Oct-14,51557,High,Office Supplies,Wrap Bag,12 Colored Short Pencils,Pens & Art Supplies,West,7231,30-Oct-14,Regular Air,Utah,Utah,84067,4,0.08,1,14,0.58,-22.01,5,37.9,2.4,2.6
OH,Westerville,Vivek Grady,Home Office,30-Oct-14,30-Oct-14,57091,Medium,Office Supplies,Wrap Bag,Alliance Rubber Bands,Rubber Bands,East,7984,31-Oct-14,Express Air,Ohio,Ohio,43081,8,0.05,1,6,0.81,-2.79,3,14.85,1.02,1.68
UT,Roy,Craig Carroll,Corporate,30-Oct-14,30-Oct-14,51557,High,Office Supplies,Small Box,Xerox 1937,Paper,West,7230,01-Nov-14,Regular Air,Utah,Utah,84067,4,0.04,1,36,0.37,804.66,5,1749.07,5.79,48.04
NC,Wake Forest,Neil Knudson,Home Office,30-Oct-14,30-Oct-14,59205,Critical,Office Supplies,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,South,8287,01-Nov-14,Regular Air,North Carolina,North Carolina,27587,9,0,1,11,0.39,-47.18,5,54.59,6.89,4.13
NC,Wake Forest,Neil Knudson,Home Office,30-Oct-14,30-Oct-14,59205,Critical,Office Supplies,Small Box,Rogers® Profile Extra Capacity Storage Tub,Storage & Organization,South,8288,01-Nov-14,Regular Air,North Carolina,North Carolina,27587,9,0.05,1,35,0.81,-157.42,5,597.04,7.04,16.74
GA,Forest Park,Ashley Jarboe,Home Office,30-Oct-14,30-Oct-14,23781,Critical,Office Supplies,Small Box,Xerox 226,Paper,South,3326,01-Nov-14,Regular Air,Georgia,Georgia,30297,8,0,1,30,0.37,-59.85,7,200.24,5.84,6.48
WA,Everett,Ruben Dartt,Corporate,30-Oct-14,30-Oct-14,50726,Low,Furniture,Jumbo Drum,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs & Chairmats,West,7109,03-Nov-14,Delivery Truck,Washington,Washington,98208,1.5,0,1,45,0.58,2532,2,9248.74,23.76,200.98
TX,Beaumont,Darren Budd,Home Office,31-Oct-14,31-Oct-14,52162,Not Specified,Furniture,Jumbo Box,"Hon Metal Bookcases, Putty",Bookcases,Central,7315,31-Oct-14,Regular Air,Texas,Texas,77705,4,0.07,1,39,0.56,-220.3,7,261.16,9.68,6.48
FL,Palm Coast,Irene Maddox,Consumer,31-Oct-14,31-Oct-14,5281,High,Furniture,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,Chairs & Chairmats,South,731,01-Nov-14,Delivery Truck,Florida,Florida,32137,8.5,0,1,36,0.64,624.36,8,4733.7,30,120.98
FL,Palm Coast,Irene Maddox,Consumer,31-Oct-14,31-Oct-14,5281,High,Furniture,Large Box,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Office Furnishings,South,732,01-Nov-14,Regular Air,Florida,Florida,32137,8.5,0.1,1,14,0.59,1107.53,8,2718.07,21.21,209.84
TX,Bedford,Darren Budd,Home Office,31-Oct-14,31-Oct-14,52162,Not Specified,Furniture,Jumbo Drum,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,Chairs & Chairmats,Central,7316,01-Nov-14,Regular Air,Texas,Texas,76021,4,0.07,1,47,0.55,23.34,7,155.22,1.35,3.29
ME,Gorham,Paul Knutson,Corporate,31-Oct-14,31-Oct-14,55425,Critical,Office Supplies,Small Box,Filing/Storage Totes and Swivel Casters,Storage & Organization,East,7739,01-Nov-14,Regular Air,Maine,Maine,04038,11.5,0.08,1,7,0.6,-52.49,0,73.86,9.45,9.71
NY,Cohoes,Kimberly Carter,Small Business,31-Oct-14,31-Oct-14,54368,Not Specified,Office Supplies,Small Box,Xerox 1952,Paper,East,7597,01-Nov-14,Regular Air,New York,New York,12047,9.5,0.08,1,16,0.38,-48.55,2,79.53,5.49,4.98
CT,Meriden,Paul Knutson,Corporate,31-Oct-14,31-Oct-14,55425,Critical,Technology,Small Box,StarTAC 3000,Telephones and Communication,East,7740,01-Nov-14,Express Air,Connecticut,Connecticut,06450,11,0.04,1,42,0.59,963.675,3,4373.8535,7.69,125.99
NY,Cohoes,Kimberly Carter,Small Business,31-Oct-14,31-Oct-14,54368,Not Specified,Technology,Small Box,KF 788,Telephones and Communication,East,7598,01-Nov-14,Regular Air,New York,New York,12047,9.5,0.05,1,43,0.56,383.094,2,1680.977,4.99,45.99
NY,Cohoes,Kimberly Carter,Small Business,31-Oct-14,31-Oct-14,54368,Not Specified,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,East,7596,02-Nov-14,Regular Air,New York,New York,12047,9.5,0.04,1,31,0.36,-48.07,2,233.2,5.83,7.64
NJ,Passaic,Paul Knutson,Corporate,31-Oct-14,31-Oct-14,55425,Critical,Technology,Small Box,Gyration Ultra Professional Cordless Optical Suite,Computer Peripherals,East,7741,02-Nov-14,Express Air,New Jersey,New Jersey,07055,10,0.05,1,8,0.48,-114.68,3,2302.36,7.18,300.97
OR,Albany,Sample Company A,Home Office,01-Nov-14,01-Nov-14,36,Critical,Technology,Small Box,6162i,Telephones and Communication,West,9,01-Nov-14,Regular Air,Oregon,Oregon,97321,1.5,0.1,1,46,0.55,657.477,4,2484.7455,4.2,65.99
AZ,Casas Adobes,Quincy Jones,Small Business,01-Nov-14,01-Nov-14,56577,Critical,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,West,7909,02-Nov-14,Delivery Truck,Arizona,Arizona,85704,3,0.02,1,30,0.76,698.67,5,7497.08,54.12,296.18
NY,Cohoes,Kimberly Carter,Home Office,01-Nov-14,01-Nov-14,55206,Medium,Office Supplies,Small Box,Wilson Jones Easy Flow II™ Sheet Lifters,Binders and Binder Accessories,East,7703,02-Nov-14,Express Air,New York,New York,12047,9.5,0.03,1,20,0.37,-64.883,2,52.7,4.79,1.8
ID,Lewiston,Quincy Jones,Small Business,01-Nov-14,01-Nov-14,56577,Critical,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,West,7910,03-Nov-14,Delivery Truck,Idaho,Idaho,83501,2,0.08,1,19,0.61,-351.51,3,1134.2,36.61,58.14
UT,Ogden,Brian DeCherney,Corporate,01-Nov-14,01-Nov-14,34179,Not Specified,Technology,Small Pack,TDK 4.7GB DVD+RW,Computer Peripherals,West,4806,03-Nov-14,Regular Air,Utah,Utah,84404,4,0.07,1,21,0.49,44.56,5,293.27,1.99,14.48
UT,Tooele,Frank Gastineau,Small Business,02-Nov-14,02-Nov-14,54116,Critical,Furniture,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",Tables,West,7564,03-Nov-14,Delivery Truck,Utah,Utah,84074,4,0.05,1,22,0.7,350,5,3329.27,16.01,150.98
CA,Pacifica,Helen Andreada,Corporate,02-Nov-14,02-Nov-14,53056,Critical,Technology,Small Box,AT&T 1430 2.4GHz Analog Phone w/Caller ID,Office Machines,West,7441,03-Nov-14,Regular Air,California,California,94044,2,0.07,1,13,0.54,-51.1821,5,509.49,8.97,40.99
AR,Paragould,Keith Dawkins,Home Office,02-Nov-14,02-Nov-14,33254,Not Specified,Furniture,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Office Furnishings,South,4675,04-Nov-14,Regular Air,Arkansas,Arkansas,72450,6,0.01,1,11,0.65,159.25,5,466.35,9.2,39.98
IL,Schaumburg,Doug Bickford,Small Business,04-Nov-14,04-Nov-14,52321,High,Furniture,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,Central,7344,04-Nov-14,Delivery Truck,Illinois,Illinois,60193,6,0.03,1,45,,5626.42,3,13104.992,60,349.45
PA,Willow Grove,Kristen Hastings,Small Business,04-Nov-14,04-Nov-14,58690,High,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,East,8209,05-Nov-14,Delivery Truck,Pennsylvania,Pennsylvania,19090,9,0.09,1,14,0.77,-1068.0098,3,3023.73,69.64,218.75
WA,Puyallup,Adrian Shami,Consumer,04-Nov-14,04-Nov-14,31399,Not Specified,Technology,Small Box,KF 788,Telephones and Communication,West,4406,05-Nov-14,Regular Air,Washington,Washington,98373,1.5,0.09,1,9,0.56,-120.934,2,337.2035,4.99,45.99
AR,Van Buren,Scot Wooten,Corporate,04-Nov-14,04-Nov-14,51009,Not Specified,Furniture,Small Box,"Eldon® Image Series Desk Accessories, Burgundy",Office Furnishings,South,7150,06-Nov-14,Regular Air,Arkansas,Arkansas,72956,6,0.09,1,10,0.49,-29.14,5,48,6.92,4.18
IL,Schaumburg,Doug Bickford,Small Business,04-Nov-14,04-Nov-14,52321,High,Office Supplies,Small Box,Recycled Eldon Regeneration Jumbo File,Storage & Organization,Central,7343,06-Nov-14,Regular Air,Illinois,Illinois,60193,6,0.04,1,48,0.57,-37.52,3,617.26,6.13,12.28
